rotation,row,col,cell,stagegrid,newtime
audience,1,0,1,"upstage, center",3856.452867
audience,1,0,1,"upstage, center",3872.933435
audience,1,0,1,"upstage, center",3889.414002
audience,1,0,1,"upstage, center",3905.89457
audience,1,0,1,"upstage, center",3922.375138
audience,1,0,1,"upstage, center",3938.855706
audience,1,0,1,"upstage, center",3955.336274
audience,1,0,1,"upstage, center",3971.816841
audience,1,0,1,"upstage, center",3988.297409
audience,1,0,1,"upstage, center",4004.777977
audience,1,0,1,"upstage, center",4021.258545
audience,1,0,1,"upstage, center",4037.739113
audience,1,0,1,"upstage, center",4054.219681
audience,1,0,1,"upstage, center",4070.700248
audience,1,0,1,"upstage, center",4087.180816
audience,1,0,1,"upstage, center",4103.661384
audience,1,0,1,"upstage, center",4120.141952
audience,1,0,1,"upstage, center",4136.62252
audience,1,0,1,"upstage, center",4153.103087
audience,1,0,1,"upstage, center",4169.583655
audience,1,0,1,"upstage, center",4186.064223
audience,1,0,1,"upstage, center",4203.574826
audience,1,0,1,"upstage, center",4220.055394
audience,1,0,1,"upstage, center",4235.505926
audience,1,0,1,"upstage, center",4251.986494
audience,1,0,1,"upstage, center",4271.557168
audience,1,0,1,"upstage, center",4284.94763
audience,1,0,1,"upstage, center",4301.428198
audience,1,0,1,"upstage, center",4317.908765
audience,1,0,1,"upstage, center",4334.389333
audience,1,0,1,"upstage, center",4350.869901
audience,1,0,1,"upstage, center",4367.350469
audience,1,0,1,"upstage, center",4383.831037
audience,1,0,1,"upstage, center",4400.311604
audience,1,0,1,"upstage, center",4416.792172
audience,1,0,1,"upstage, center",4433.27274
audience,1,0,1,"upstage, center",4449.753308
audience,1,0,1,"upstage, center",4466.233876
audience,1,0,1,"upstage, center",4482.714444
audience,1,0,1,"upstage, center",4499.195011
audience,1,0,1,"upstage, center",4515.675579
audience,1,0,1,"upstage, center",4532.156147
audience,1,0,1,"upstage, center",4548.636715
audience,1,0,1,"upstage, center",4565.117283
audience,1,0,1,"upstage, center",4581.59785
audience,1,0,1,"upstage, center",4598.078418
audience,1,0,1,"upstage, center",4614.558986
audience,1,0,1,"upstage, center",4631.039554
audience,1,0,1,"upstage, center",4647.520122
audience,1,0,1,"upstage, center",4664.000689
audience,1,0,1,"upstage, center",4680.481257
audience,1,0,1,"upstage, center",4696.961825
audience,1,0,1,"upstage, center",4713.442393
audience,1,0,1,"upstage, center",4729.922961
audience,1,0,1,"upstage, center",4746.403528
audience,1,0,1,"upstage, center",4762.884096
audience,1,0,1,"upstage, center",4779.364664
audience,1,0,1,"upstage, center",4795.845232
audience,1,0,1,"upstage, center",4812.3258
audience,1,0,1,"upstage, center",4828.806367
audience,1,0,1,"upstage, center",4845.286935
audience,1,0,1,"upstage, center",4861.767503
audience,1,0,1,"upstage, center",4878.248071
audience,1,0,1,"upstage, center",4894.728639
audience,1,0,1,"upstage, center",4911.209206
audience,1,0,1,"upstage, center",4927.689774
audience,1,0,1,"upstage, center",4944.170342
audience,1,0,1,"upstage, center",4960.65091
audience,1,0,1,"upstage, center",4977.131478
audience,1,0,1,"upstage, center",4993.612046
audience,1,0,1,"upstage, center",5010.092613
audience,1,0,1,"upstage, center",5026.573181
audience,1,0,1,"upstage, center",5043.053749
audience,1,0,1,"upstage, center",5059.534317
audience,1,0,1,"upstage, center",5076.014885
audience,1,0,1,"upstage, center",5092.495452
audience,1,0,1,"upstage, center",5108.97602
audience,1,0,1,"upstage, center",5125.456588
audience,1,0,1,"upstage, center",5141.937156
audience,1,0,1,"upstage, center",5158.417724
audience,1,0,1,"upstage, center",5174.898291
audience,1,0,1,"upstage, center",5191.378859
audience,1,0,1,"upstage, center",5207.859427
audience,1,0,1,"upstage, center",5224.339995
audience,1,0,1,"upstage, center",5240.820563
audience,1,0,1,"upstage, center",5257.30113
audience,1,0,1,"upstage, center",5273.781698
audience,1,0,1,"upstage, center",5290.262266
audience,1,0,1,"upstage, center",5306.742834
audience,1,0,1,"upstage, center",5323.223402
audience,1,0,1,"upstage, center",5339.703969
audience,1,0,1,"upstage, center",5356.184537
audience,1,0,1,"upstage, center",5372.665105
audience,1,0,1,"upstage, center",5389.145673
audience,1,0,1,"upstage, center",5405.626241
audience,1,0,1,"upstage, center",5422.106809
audience,1,0,1,"upstage, center",5438.587376
audience,1,0,1,"upstage, center",5455.067944
audience,1,0,1,"upstage, center",5471.548512
audience,1,0,1,"upstage, center",5488.02908
audience,1,0,1,"upstage, center",5504.509648
audience,1,0,1,"upstage, center",5520.990215
audience,1,0,1,"upstage, center",5537.470783
audience,1,0,1,"upstage, center",5553.951351
audience,1,0,1,"upstage, center",5570.431919
audience,1,0,1,"upstage, center",5586.912487
audience,1,0,1,"upstage, center",5603.393054
audience,1,0,1,"upstage, center",5619.873622
audience,1,0,1,"upstage, center",5636.35419
audience,1,0,1,"upstage, center",5652.834758
audience,1,0,1,"upstage, center",5669.315326
audience,1,0,1,"upstage, center",5685.795893
audience,1,0,1,"upstage, center",5702.276461
audience,1,0,1,"upstage, center",5718.757029
audience,1,0,1,"upstage, center",5735.237597
audience,1,0,1,"upstage, center",5751.718165
audience,1,0,1,"upstage, center",5768.198732
audience,1,0,1,"upstage, center",5784.6793
audience,1,0,1,"upstage, center",5801.159868
audience,1,0,1,"upstage, center",5817.640436
audience,1,0,1,"upstage, center",5834.121004
audience,1,0,1,"upstage, center",5850.601571
audience,1,0,1,"upstage, center",5867.082139
audience,1,0,1,"upstage, center",5883.562707
audience,1,0,1,"upstage, center",5900.043275
audience,1,0,1,"upstage, center",5916.523843
audience,1,0,1,"upstage, center",5934.034446
audience,1,0,1,"upstage, center",5949.484978
audience,1,0,1,"upstage, center",5965.965546
audience,1,0,1,"upstage, center",5982.446114
audience,1,0,1,"upstage, center",5998.926682
audience,1,0,1,"upstage, center",6015.40725
audience,1,0,1,"upstage, center",6031.887817
audience,1,0,1,"upstage, center",6048.368385
audience,1,0,1,"upstage, center",6064.848953
audience,1,0,1,"upstage, center",6081.329521
audience,1,0,1,"upstage, center",6097.810089
audience,1,0,1,"upstage, center",6114.290656
audience,1,0,1,"upstage, center",6130.771224
audience,1,0,1,"upstage, center",6147.251792
audience,1,0,1,"upstage, center",6163.73236
audience,1,0,1,"upstage, center",6180.212928
audience,1,0,1,"upstage, center",6196.693495
audience,1,0,1,"upstage, center",6213.174063
audience,1,0,1,"upstage, center",6229.654631
audience,1,0,1,"upstage, center",6246.135199
audience,1,0,1,"upstage, center",6262.615767
audience,1,0,1,"upstage, center",6279.096334
audience,1,0,1,"upstage, center",6295.576902
audience,1,0,1,"upstage, center",6312.05747
audience,1,0,1,"upstage, center",6328.538038
audience,1,0,1,"upstage, center",6345.018606
audience,1,0,1,"upstage, center",6361.499174
audience,1,0,1,"upstage, center",6377.979741
audience,1,0,1,"upstage, center",6394.460309
audience,1,0,1,"upstage, center",6410.940877
audience,1,0,1,"upstage, center",6427.421445
audience,1,0,1,"upstage, center",6443.902013
audience,1,0,1,"upstage, center",6460.38258
audience,1,0,1,"upstage, center",6476.863148
audience,1,0,1,"upstage, center",6493.343716
audience,1,0,1,"upstage, center",6509.824284
audience,1,0,1,"upstage, center",6526.304852
audience,1,0,1,"upstage, center",6542.785419
audience,1,0,1,"upstage, center",6559.265987
audience,1,0,1,"upstage, center",6575.746555
audience,1,0,1,"upstage, center",6592.227123
audience,1,0,1,"upstage, center",6608.707691
audience,1,0,1,"upstage, center",6625.188258
audience,1,0,1,"upstage, center",6641.668826
audience,1,0,1,"upstage, center",6658.149394
audience,1,0,1,"upstage, center",6674.629962
audience,1,0,1,"upstage, center",6691.11053
audience,1,0,1,"upstage, center",6707.591097
audience,1,0,1,"upstage, center",6724.071665
audience,1,0,1,"upstage, center",6740.552233
audience,1,0,1,"upstage, center",6757.032801
audience,1,0,1,"upstage, center",6773.513369
audience,1,0,1,"upstage, center",6789.993936
audience,1,0,1,"upstage, center",6806.474504
audience,1,0,1,"upstage, center",6822.955072
audience,1,0,1,"upstage, center",6839.43564
audience,1,0,1,"upstage, center",6855.916208
audience,1,0,1,"upstage, center",6872.396776
audience,1,0,1,"upstage, center",6888.877343
audience,1,0,1,"upstage, center",6905.357911
audience,1,0,1,"upstage, center",6921.838479
audience,1,0,1,"upstage, center",6938.319047
audience,1,0,1,"upstage, center",6955.82965
audience,1,0,1,"upstage, center",6972.310218
audience,1,0,1,"upstage, center",6987.76075
audience,1,0,1,"upstage, center",7004.241318
audience,1,0,1,"upstage, center",7020.721886
audience,1,0,1,"upstage, center",7037.202454
audience,1,0,1,"upstage, center",7053.683021
audience,1,0,1,"upstage, center",7070.163589
audience,1,0,1,"upstage, center",7086.644157
audience,1,0,1,"upstage, center",7103.124725
audience,1,0,1,"upstage, center",7119.605293
audience,1,0,1,"upstage, center",7136.08586
audience,1,0,1,"upstage, center",7152.566428
audience,1,0,1,"upstage, center",7169.046996
audience,1,0,1,"upstage, center",7185.527564
audience,1,0,1,"upstage, center",7202.008132
audience,1,0,1,"upstage, center",7218.488699
audience,1,0,1,"upstage, center",7234.969267
audience,1,0,1,"upstage, center",7251.449835
audience,1,0,1,"upstage, center",7267.930403
audience,1,0,1,"upstage, center",7284.410971
audience,1,0,1,"upstage, center",7300.891539
audience,1,0,1,"upstage, center",7317.372106
audience,1,0,1,"upstage, center",7333.852674
audience,1,0,1,"upstage, center",7350.333242
audience,1,0,1,"upstage, center",7366.81381
audience,1,0,1,"upstage, center",7383.294378
audience,1,0,1,"upstage, center",7399.774945
audience,1,0,1,"upstage, center",7416.255513
audience,1,0,1,"upstage, center",7432.736081
audience,1,0,1,"upstage, center",7449.216649
audience,1,0,1,"upstage, center",7465.697217
audience,1,0,1,"upstage, center",7482.177784
audience,1,0,1,"upstage, center",7498.658352
audience,1,0,1,"upstage, center",7515.13892
audience,1,0,1,"upstage, center",7531.619488
audience,1,0,1,"upstage, center",7548.100056
audience,1,0,1,"upstage, center",7564.580623
audience,1,0,1,"upstage, center",7581.061191
audience,1,0,1,"upstage, center",7597.541759
audience,1,0,1,"upstage, center",7614.022327
audience,1,0,1,"upstage, center",7630.502895
audience,1,0,1,"upstage, center",7646.983462
audience,1,0,1,"upstage, center",7663.46403
audience,1,0,1,"upstage, center",7679.944598
audience,1,0,1,"upstage, center",7696.425166
audience,1,0,1,"upstage, center",7712.905734
audience,1,0,1,"upstage, center",7729.386301
audience,1,0,1,"upstage, center",7745.866869
audience,1,0,1,"upstage, center",7762.347437
audience,1,0,1,"upstage, center",7778.828005
audience,1,0,1,"upstage, center",7795.308573
audience,1,0,1,"upstage, center",7811.789141
audience,1,0,1,"upstage, center",7828.269708
audience,1,0,1,"upstage, center",7844.750276
audience,1,0,1,"upstage, center",7861.230844
audience,1,0,1,"upstage, center",7877.711412
audience,1,0,1,"upstage, center",7894.19198
audience,1,0,1,"upstage, center",7910.672547
audience,1,0,1,"upstage, center",7927.153115
audience,1,0,1,"upstage, center",7943.633683
audience,1,0,1,"upstage, center",7960.114251
audience,1,0,1,"upstage, center",7976.594819
audience,1,0,1,"upstage, center",7993.075386
audience,1,0,1,"upstage, center",8009.555954
audience,1,0,1,"upstage, center",8026.036522
audience,1,0,1,"upstage, center",8042.51709
audience,1,0,1,"upstage, center",8058.997658
audience,1,0,1,"upstage, center",8075.478225
audience,1,0,1,"upstage, center",8091.958793
audience,1,0,1,"upstage, center",8108.439361
audience,1,0,1,"upstage, center",8124.919929
audience,1,0,1,"upstage, center",8141.400497
audience,1,0,1,"upstage, center",8157.881064
audience,1,0,1,"upstage, center",8174.361632
audience,1,0,1,"upstage, center",8190.8422
audience,1,0,1,"upstage, center",8207.322768
audience,1,0,1,"upstage, center",8223.803336
audience,1,0,1,"upstage, center",8240.283904
audience,1,0,1,"upstage, center",8256.764471
audience,1,0,1,"upstage, center",8273.245039
audience,1,0,1,"upstage, center",8289.725607
audience,1,0,1,"upstage, center",8306.206175
audience,1,0,1,"upstage, center",8322.686743
audience,1,0,1,"upstage, center",8339.16731
audience,1,0,1,"upstage, center",8355.647878
audience,1,0,1,"upstage, center",8372.128446
audience,1,0,1,"upstage, center",8388.609014
audience,1,0,1,"upstage, center",8405.089582
audience,1,0,1,"upstage, center",8421.570149
audience,1,0,1,"upstage, center",8438.050717
audience,1,0,1,"upstage, center",8454.531285
audience,1,0,1,"upstage, center",8471.011853
audience,1,0,1,"upstage, center",8487.492421
audience,1,0,1,"upstage, center",8503.972988
audience,1,0,1,"upstage, center",8520.453556
audience,1,0,1,"upstage, center",8536.934124
audience,1,0,1,"upstage, center",8553.414692
audience,1,0,1,"upstage, center",8569.89526
audience,1,0,1,"upstage, center",8586.375827
audience,1,0,1,"upstage, center",8602.856395
audience,1,0,1,"upstage, center",8619.336963
audience,1,0,1,"upstage, center",8635.817531
audience,1,0,1,"upstage, center",8652.298099
audience,1,0,1,"upstage, center",8668.778666
audience,1,0,1,"upstage, center",8685.259234
audience,1,0,1,"upstage, center",8701.739802
audience,1,0,1,"upstage, center",8718.22037
audience,1,0,1,"upstage, center",8734.700938
audience,1,0,1,"upstage, center",8751.181506
audience,1,0,1,"upstage, center",8767.662073
audience,1,0,1,"upstage, center",8784.142641
audience,1,0,1,"upstage, center",8800.623209
audience,1,0,1,"upstage, center",8817.103777
audience,1,0,1,"upstage, center",8833.584345
audience,1,0,1,"upstage, center",8850.064912
audience,1,0,1,"upstage, center",8866.54548
audience,1,0,1,"upstage, center",8883.026048
audience,1,0,1,"upstage, center",8899.506616
audience,1,0,1,"upstage, center",8915.987184
audience,1,0,1,"upstage, center",8932.467751
audience,1,0,1,"upstage, center",8948.948319
audience,1,0,1,"upstage, center",8965.428887
audience,1,0,1,"upstage, center",8981.909455
audience,1,0,1,"upstage, center",8998.390023
audience,1,0,1,"upstage, center",9014.87059
audience,1,0,1,"upstage, center",9031.351158
audience,1,0,1,"upstage, center",9047.831726
audience,1,0,1,"upstage, center",9064.312294
audience,1,0,1,"upstage, center",9080.792862
audience,1,0,1,"upstage, center",9097.273429
audience,1,0,1,"upstage, center",9113.753997
audience,1,0,1,"upstage, center",9130.234565
audience,1,0,1,"upstage, center",9146.715133
audience,1,0,1,"upstage, center",9163.195701
audience,1,0,1,"upstage, center",9179.676269
audience,1,0,1,"upstage, center",9196.156836
audience,1,0,1,"upstage, center",9212.637404
audience,1,0,1,"upstage, center",9229.117972
audience,1,0,1,"upstage, center",9245.59854
audience,1,0,1,"upstage, center",9262.079108
audience,1,0,1,"upstage, center",9278.559675
audience,1,0,1,"upstage, center",9295.040243
audience,1,0,1,"upstage, center",9311.520811
audience,1,0,1,"upstage, center",9328.001379
audience,1,0,1,"upstage, center",9344.481947
audience,1,0,1,"upstage, center",9360.962514
audience,1,0,1,"upstage, center",9377.443082
audience,1,0,1,"upstage, center",9393.92365
audience,1,0,1,"upstage, center",9410.404218
audience,1,0,1,"upstage, center",9426.884786
audience,1,0,1,"upstage, center",9443.365353
audience,1,0,1,"upstage, center",9459.845921
audience,1,0,1,"upstage, center",9476.326489
audience,1,0,1,"upstage, center",9492.807057
audience,1,0,1,"upstage, center",9509.287625
audience,1,1,4,centerstage,9525.768192
audience,1,1,4,centerstage,9542.24876
audience,1,1,4,centerstage,9558.729328
audience,1,1,4,centerstage,9575.209896
audience,1,1,4,centerstage,9591.690464
audience,1,1,4,centerstage,9608.171032
audience,1,1,4,centerstage,9624.651599
audience,1,1,4,centerstage,9641.132167
audience,1,1,4,centerstage,9657.612735
audience,1,1,4,centerstage,9674.093303
audience,1,1,4,centerstage,9690.573871
audience,1,1,4,centerstage,9707.054438
