rotation,row,col,cell,stagegrid,newtime
stageleft,1,0,1,"upstage, center",7504
stageleft,1,0,1,"upstage, center",7520
stageleft,1,0,1,"upstage, center",7536
stageleft,1,0,1,"upstage, center",7552
stageleft,1,0,1,"upstage, center",7568
stageleft,1,0,1,"upstage, center",7584
stageleft,1,0,1,"upstage, center",7600
stageleft,1,0,1,"upstage, center",7616
stageleft,1,0,1,"upstage, center",7632
stageleft,1,0,1,"upstage, center",7648
stageleft,1,0,1,"upstage, center",7664
stageleft,1,0,1,"upstage, center",7680
stageleft,1,0,1,"upstage, center",7696
stageleft,1,0,1,"upstage, center",7712
stageleft,1,0,1,"upstage, center",7728
stageleft,1,0,1,"upstage, center",7744
stageleft,1,0,1,"upstage, center",7760
stageleft,1,0,1,"upstage, center",7776
stageleft,1,0,1,"upstage, center",7792
stageleft,1,0,1,"upstage, center",7808
stageleft,1,0,1,"upstage, center",7824
stageleft,1,0,1,"upstage, center",7840
stageleft,1,0,1,"upstage, center",7856
stageleft,1,0,1,"upstage, center",7872
stageleft,1,0,1,"upstage, center",7888
stageleft,1,0,1,"upstage, center",7904
stageleft,1,0,1,"upstage, center",7920
stageleft,1,0,1,"upstage, center",7936
stageleft,1,0,1,"upstage, center",7952
stageleft,1,0,1,"upstage, center",7968
stageleft,1,0,1,"upstage, center",7984
stageleft,1,0,1,"upstage, center",8000
stageleft,1,0,1,"upstage, center",8016
stageleft,1,0,1,"upstage, center",8032
stageleft,1,0,1,"upstage, center",8048
stageleft,1,0,1,"upstage, center",8064
stageleft,1,0,1,"upstage, center",8080
stageleft,1,0,1,"upstage, center",8096
stageleft,1,0,1,"upstage, center",8112
stageleft,1,0,1,"upstage, center",8128
stageleft,1,0,1,"upstage, center",8144
stageleft,1,0,1,"upstage, center",8160
stageleft,1,0,1,"upstage, center",8176
stageleft,1,0,1,"upstage, center",8192
stageleft,1,0,1,"upstage, center",8208
stageleft,1,0,1,"upstage, center",8224
stageleft,1,0,1,"upstage, center",8240
stageleft,1,0,1,"upstage, center",8256
stageleft,1,0,1,"upstage, center",8272
stageleft,1,0,1,"upstage, center",8288
stageleft,1,0,1,"upstage, center",8304
stageleft,1,0,1,"upstage, center",8320
stageleft,1,0,1,"upstage, center",8336
stageleft,1,0,1,"upstage, center",8352
stageleft,1,0,1,"upstage, center",8368
stageleft,1,0,1,"upstage, center",8384
stageleft,1,0,1,"upstage, center",8400
stageleft,1,0,1,"upstage, center",8416
stageleft,1,0,1,"upstage, center",8432
stageleft,1,0,1,"upstage, center",8448
stageleft,1,0,1,"upstage, center",8464
stageleft,1,0,1,"upstage, center",8480
stageleft,1,0,1,"upstage, center",8496
stageleft,1,0,1,"upstage, center",8512
stageleft,1,0,1,"upstage, center",8528
stageleft,1,0,1,"upstage, center",8544
stageleft,1,0,1,"upstage, center",8560
stageleft,1,0,1,"upstage, center",8576
stageleft,1,0,1,"upstage, center",8592
stageleft,1,0,1,"upstage, center",8608
stageleft,1,0,1,"upstage, center",8624
stageleft,1,0,1,"upstage, center",8640
stageleft,1,0,1,"upstage, center",8656
stageleft,1,0,1,"upstage, center",8672
stageleft,1,0,1,"upstage, center",8688
stageleft,1,0,1,"upstage, center",8704
stageleft,1,0,1,"upstage, center",8720
stageleft,1,0,1,"upstage, center",8736
stageleft,1,0,1,"upstage, center",8752
stageleft,1,0,1,"upstage, center",8768
stageleft,1,0,1,"upstage, center",8784
stageleft,1,0,1,"upstage, center",8800
stageleft,1,0,1,"upstage, center",8816
stageleft,1,0,1,"upstage, center",8832
stageleft,1,0,1,"upstage, center",8848
stageleft,1,0,1,"upstage, center",8864
stageleft,1,0,1,"upstage, center",8880
stageleft,1,0,1,"upstage, center",8896
stageleft,1,0,1,"upstage, center",8912
stageleft,1,0,1,"upstage, center",8928
stageleft,1,0,1,"upstage, center",8944
stageleft,1,0,1,"upstage, center",8960
stageleft,1,0,1,"upstage, center",8976
stageleft,1,0,1,"upstage, center",8992
stageleft,1,0,1,"upstage, center",9008
stageleft,1,0,1,"upstage, center",9024
stageleft,1,0,1,"upstage, center",9040
stageleft,1,0,1,"upstage, center",9056
stageleft,1,0,1,"upstage, center",9072
stageleft,1,0,1,"upstage, center",9088
stageleft,1,0,1,"upstage, center",9104
stageleft,1,0,1,"upstage, center",9120
stageleft,1,0,1,"upstage, center",9136
stageleft,1,0,1,"upstage, center",9152
stageleft,1,0,1,"upstage, center",9168
stageleft,1,0,1,"upstage, center",9184
stageleft,1,0,1,"upstage, center",9200
stageleft,1,0,1,"upstage, center",9216
stageleft,1,0,1,"upstage, center",9232
stageleft,1,0,1,"upstage, center",9248
stageleft,1,0,1,"upstage, center",9264
stageleft,1,0,1,"upstage, center",9280
stageleft,1,0,1,"upstage, center",9296
stageleft,1,0,1,"upstage, center",9313
stageleft,1,0,1,"upstage, center",9328
stageleft,1,0,1,"upstage, center",9344
stageleft,1,0,1,"upstage, center",9360
stageleft,1,0,1,"upstage, center",9376
stageleft,1,0,1,"upstage, center",9392
stageleft,1,0,1,"upstage, center",9408
stageleft,1,0,1,"upstage, center",9424
stageleft,1,0,1,"upstage, center",9440
stageleft,1,0,1,"upstage, center",9456
stageleft,1,0,1,"upstage, center",9472
stageleft,1,0,1,"upstage, center",9488
stageleft,1,0,1,"upstage, center",9504
stageleft,1,0,1,"upstage, center",9520
stageleft,1,0,1,"upstage, center",9536
stageleft,1,0,1,"upstage, center",9552
stageleft,1,0,1,"upstage, center",9568
stageleft,1,0,1,"upstage, center",9584
stageleft,1,0,1,"upstage, center",9600
stageleft,1,0,1,"upstage, center",9616
stageleft,1,0,1,"upstage, center",9632
stageleft,1,0,1,"upstage, center",9648
stageleft,1,0,1,"upstage, center",9664
stageleft,1,0,1,"upstage, center",9680
stageleft,1,0,1,"upstage, center",9696
stageleft,1,0,1,"upstage, center",9712
stageleft,1,0,1,"upstage, center",9728
stageleft,1,0,1,"upstage, center",9744
stageleft,1,0,1,"upstage, center",9760
stageleft,1,0,1,"upstage, center",9776
stageleft,1,0,1,"upstage, center",9792
stageleft,1,0,1,"upstage, center",9808
stageleft,1,0,1,"upstage, center",9824
stageleft,1,0,1,"upstage, center",9840
stageleft,1,0,1,"upstage, center",9856
stageleft,1,0,1,"upstage, center",9872
stageleft,1,0,1,"upstage, center",9888
stageleft,1,0,1,"upstage, center",9904
stageleft,1,0,1,"upstage, center",9920
stageleft,1,0,1,"upstage, center",9936
stageleft,1,0,1,"upstage, center",9952
stageleft,1,0,1,"upstage, center",9968
stageleft,1,0,1,"upstage, center",9984
stageleft,1,0,1,"upstage, center",10000
stageleft,1,0,1,"upstage, center",10016
stageleft,1,0,1,"upstage, center",10032
stageleft,1,0,1,"upstage, center",10048
stageleft,1,0,1,"upstage, center",10064
stageleft,1,0,1,"upstage, center",10080
stageleft,1,0,1,"upstage, center",10096
stageleft,1,0,1,"upstage, center",10112
stageleft,1,0,1,"upstage, center",10128
stageleft,1,0,1,"upstage, center",10144
stageleft,1,0,1,"upstage, center",10160
stageleft,1,0,1,"upstage, center",10176
stageleft,1,0,1,"upstage, center",10192
stageleft,1,0,1,"upstage, center",10208
stageleft,1,0,1,"upstage, center",10224
stageleft,1,0,1,"upstage, center",10240
stageleft,1,0,1,"upstage, center",10256
stageleft,1,0,1,"upstage, center",10272
stageleft,1,0,1,"upstage, center",10288
stageleft,1,0,1,"upstage, center",10304
stageleft,1,0,1,"upstage, center",10320
stageleft,1,0,1,"upstage, center",10336
stageleft,1,0,1,"upstage, center",10352
stageleft,1,0,1,"upstage, center",10368
stageleft,1,0,1,"upstage, center",10384
stageleft,1,0,1,"upstage, center",10400
stageleft,1,0,1,"upstage, center",10416
stageleft,1,0,1,"upstage, center",10432
stageleft,1,0,1,"upstage, center",10448
stageleft,1,0,1,"upstage, center",10464
stageleft,1,0,1,"upstage, center",10480
stageleft,1,1,4,centerstage,10496
stageleft,1,1,4,centerstage,10512
stageleft,1,1,4,centerstage,10528
stageleft,1,1,4,centerstage,10544
stageleft,1,1,4,centerstage,10560
stageleft,1,1,4,centerstage,10576
stageleft,1,1,4,centerstage,10592
stageleft,1,1,4,centerstage,10608
stageleft,1,1,4,centerstage,10624
stageleft,1,1,4,centerstage,10640
stageleft,1,1,4,centerstage,10656
stageleft,1,1,4,centerstage,10672
stageleft,1,1,4,centerstage,10688
stageleft,1,1,4,centerstage,10704
stageleft,1,1,4,centerstage,10720
stageleft,1,1,4,centerstage,10736
stageleft,1,1,4,centerstage,10752
stageleft,1,1,4,centerstage,10768
stageleft,1,1,4,centerstage,10784
stageleft,1,1,4,centerstage,10800
stageleft,1,1,4,centerstage,10816
stageleft,1,1,4,centerstage,10832
stageleft,1,1,4,centerstage,10848
stageleft,1,1,4,centerstage,10864
stageleft,1,1,4,centerstage,10880
stageleft,1,1,4,centerstage,10896
stageleft,1,1,4,centerstage,10912
stageleft,1,1,4,centerstage,10928
stageleft,1,1,4,centerstage,10944
stageleft,1,1,4,centerstage,10960
